fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-07-02,DL,DL,DL,1584,DL,N957AT,1584,10397,ATL,"Atlanta, GA",14576,ROC,"Rochester, NY",1515,1512.0,-3.0,17.0,1529.0,1716.0,6.0,1720,1722.0,2.0,0,,0,N,125,130.0,107.0,1,749,,,,,,,,,
2018-11-26,AA,AA_CODESHARE,AA,5983,YV,N910FJ,5983,12191,HOU,"Houston, TX",11298,DFW,"Dallas/Fort Worth, TX",1816,1810.0,-6.0,12.0,1822.0,1904.0,14.0,1934,1918.0,-16.0,0,,0,N,78,68.0,42.0,1,247,,,,,,,,,
2019-03-23,DL,DL_CODESHARE,DL,3618,OO,N463SW,3618,14696,SBN,"South Bend, IN",10397,ATL,"Atlanta, GA",1628,1628.0,0.0,9.0,1637.0,1804.0,6.0,1825,1810.0,-15.0,0,,0,N,117,102.0,87.0,1,566,,,,,,,,,
2018-12-08,WN,WN,WN,2806,WN,N7839A,2806,11259,DAL,"Dallas, TX",12892,LAX,"Los Angeles, CA",725,722.0,-3.0,8.0,730.0,822.0,5.0,855,827.0,-28.0,0,,0,N,210,185.0,172.0,1,1246,,,,,,,,,
2018-04-20,AA,AA_CODESHARE,AA,4546,YX,N423YX,4546,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",1829,1920.0,51.0,35.0,1955.0,2104.0,4.0,2017,2108.0,51.0,0,,0,N,108,108.0,69.0,1,419,0.0,0.0,0.0,0.0,51.0,,,,
2019-06-26,UA,UA,UA,616,UA,N77871,616,14771,SFO,"San Francisco, CA",13930,ORD,"Chicago, IL",630,639.0,9.0,15.0,654.0,1229.0,12.0,1251,1241.0,-10.0,0,,0,N,261,242.0,215.0,1,1846,,,,,,,,,
2018-04-03,AA,AA,AA,1624,AA,N821NN,1624,11057,CLT,"Charlotte, NC",12339,IND,"Indianapolis, IN",2014,2223.0,129.0,15.0,2238.0,2357.0,8.0,2152,5.0,133.0,0,,0,N,98,102.0,79.0,1,427,0.0,0.0,4.0,0.0,129.0,,,,
2019-04-30,UA,UA_CODESHARE,UA,5950,OO,N157SY,5950,14771,SFO,"San Francisco, CA",14908,SNA,"Santa Ana, CA",1615,1607.0,-8.0,15.0,1622.0,1728.0,7.0,1754,1735.0,-19.0,0,,0,N,99,88.0,66.0,1,372,,,,,,,,,
2019-10-16,DL,DL_CODESHARE,DL,3755,OO,N8965E,3755,11433,DTW,"Detroit, MI",15380,TVC,"Traverse City, MI",835,833.0,-2.0,12.0,845.0,928.0,3.0,948,931.0,-17.0,0,,0,N,73,58.0,43.0,1,207,,,,,,,,,
2018-09-03,B6,B6,B6,197,B6,N984JB,197,10721,BOS,"Boston, MA",14747,SEA,"Seattle, WA",1758,1754.0,-4.0,60.0,1854.0,2137.0,14.0,2119,2151.0,32.0,0,,0,N,381,417.0,343.0,1,2496,0.0,0.0,32.0,0.0,0.0,,,,
2018-11-08,UA,UA,UA,1953,UA,N833UA,1953,13930,ORD,"Chicago, IL",11066,CMH,"Columbus, OH",1435,1433.0,-2.0,20.0,1453.0,1640.0,5.0,1656,1645.0,-11.0,0,,0,N,81,72.0,47.0,1,296,,,,,,,,,
2018-06-22,UA,UA_CODESHARE,UA,5192,OO,N113SY,5192,14771,SFO,"San Francisco, CA",10713,BOI,"Boise, ID",1345,1340.0,-5.0,53.0,1433.0,1650.0,7.0,1637,1657.0,20.0,0,,0,N,112,137.0,77.0,1,522,0.0,0.0,20.0,0.0,0.0,,,,
2019-01-01,AA,AA,AA,1995,AA,N187US,1995,13204,MCO,"Orlando, FL",14107,PHX,"Phoenix, AZ",1107,1104.0,-3.0,10.0,1114.0,1322.0,26.0,1355,1348.0,-7.0,0,,0,N,288,284.0,248.0,1,1849,,,,,,,,,
2018-03-06,AA,AA_CODESHARE,AA,4533,YX,N402YX,4533,14100,PHL,"Philadelphia, PA",13198,MCI,"Kansas City, MO",1756,1755.0,-1.0,34.0,1829.0,1952.0,4.0,2010,1956.0,-14.0,0,,0,N,194,181.0,143.0,1,1038,,,,,,,,,
2018-08-15,UA,UA_CODESHARE,UA,3542,YX,N636RW,3542,13930,ORD,"Chicago, IL",10792,BUF,"Buffalo, NY",1800,2039.0,159.0,32.0,2111.0,2315.0,4.0,2040,2319.0,159.0,0,,0,N,100,100.0,64.0,1,474,159.0,0.0,0.0,0.0,0.0,,,,
2018-04-03,UA,UA,UA,1162,UA,N68822,1162,10732,BQN,"Aguadilla, PR",11618,EWR,"Newark, NJ",145,305.0,80.0,10.0,315.0,645.0,8.0,540,653.0,73.0,0,,0,N,235,228.0,210.0,1,1585,4.0,0.0,0.0,0.0,69.0,,,,
2019-08-13,DL,DL_CODESHARE,DL,3646,OO,N608SK,3646,13851,OKC,"Oklahoma City, OK",11433,DTW,"Detroit, MI",1751,1741.0,-10.0,18.0,1759.0,2051.0,13.0,2120,2104.0,-16.0,0,,0,N,149,143.0,112.0,1,900,,,,,,,,,
2019-05-26,DL,DL,DL,1604,DL,N803DN,1604,14869,SLC,"Salt Lake City, UT",11697,FLL,"Fort Lauderdale, FL",2305,2316.0,11.0,10.0,2326.0,535.0,3.0,538,538.0,0.0,0,,0,N,273,262.0,249.0,1,2084,,,,,,,,,
2019-11-15,UA,UA,UA,1297,UA,N68805,1297,12266,IAH,"Houston, TX",14843,SJU,"San Juan, PR",951,948.0,-3.0,24.0,1012.0,1559.0,4.0,1615,1603.0,-12.0,0,,0,N,264,255.0,227.0,1,2007,,,,,,,,,
2019-05-26,AA,AA,AA,604,AA,N679AW,604,14107,PHX,"Phoenix, AZ",15304,TPA,"Tampa, FL",1536,1537.0,1.0,17.0,1554.0,2216.0,5.0,2230,2221.0,-9.0,0,,0,N,234,224.0,202.0,1,1788,,,,,,,,,
2019-03-19,UA,UA_CODESHARE,UA,5962,OO,N149SY,5962,15041,SUN,"Sun Valley/Hailey/Ketchum, ID",14771,SFO,"San Francisco, CA",1208,1153.0,-15.0,26.0,1219.0,1302.0,8.0,1330,1310.0,-20.0,0,,0,N,142,137.0,103.0,1,587,,,,,,,,,
2019-11-18,AA,AA_CODESHARE,AA,5963,YV,N326MS,5963,11540,ELP,"El Paso, TX",11298,DFW,"Dallas/Fort Worth, TX",1752,1746.0,-6.0,27.0,1813.0,2025.0,9.0,2043,2034.0,-9.0,0,,0,N,111,108.0,72.0,1,551,,,,,,,,,
2018-02-16,AA,AA,AA,2481,AA,N153AN,2481,11298,DFW,"Dallas/Fort Worth, TX",14843,SJU,"San Juan, PR",1525,1538.0,13.0,15.0,1553.0,2203.0,5.0,2149,2208.0,19.0,0,,0,N,264,270.0,250.0,1,2165,13.0,0.0,6.0,0.0,0.0,,,,
2018-04-22,HA,HA,HA,324,HA,N479HA,324,12982,LIH,"Lihue, HI",12173,HNL,"Honolulu, HI",2307,2254.0,-13.0,10.0,2304.0,2325.0,6.0,2340,2331.0,-9.0,0,,0,N,33,37.0,21.0,1,102,,,,,,,,,
2019-04-26,AA,AA_CODESHARE,AA,3943,MQ,N857AE,3943,12323,ILM,"Wilmington, NC",12953,LGA,"New York, NY",1524,,,,,,,1713,,,1,B,0,N,109,,,1,500,,,,,,,,,
2019-07-06,UA,UA,UA,691,UA,N35236,691,14908,SNA,"Santa Ana, CA",11292,DEN,"Denver, CO",1130,1125.0,-5.0,13.0,1138.0,1439.0,7.0,1445,1446.0,1.0,0,,0,N,135,141.0,121.0,1,846,,,,,,,,,
2018-12-07,UA,UA,UA,2035,UA,N597UA,2035,12892,LAX,"Los Angeles, CA",11618,EWR,"Newark, NJ",1715,1705.0,-10.0,18.0,1723.0,53.0,5.0,115,58.0,-17.0,0,,0,N,300,293.0,270.0,1,2454,,,,,,,,,
2018-10-26,WN,WN,WN,6206,WN,N789SW,6206,10693,BNA,"Nashville, TN",11292,DEN,"Denver, CO",815,810.0,-5.0,10.0,820.0,942.0,21.0,1000,1003.0,3.0,0,,0,N,165,173.0,142.0,1,1014,,,,,,,,,
2019-08-27,AA,AA,AA,2018,AA,N956UW,2018,14100,PHL,"Philadelphia, PA",14492,RDU,"Raleigh/Durham, NC",1510,1501.0,-9.0,27.0,1528.0,1630.0,6.0,1632,1636.0,4.0,0,,0,N,82,95.0,62.0,1,337,,,,,,,,,
2018-12-18,B6,B6,B6,2465,B6,N608JB,2465,10792,BUF,"Buffalo, NY",11697,FLL,"Fort Lauderdale, FL",739,736.0,-3.0,9.0,745.0,1012.0,24.0,1048,1036.0,-12.0,0,,0,N,189,180.0,147.0,1,1166,,,,,,,,,
2018-02-19,WN,WN,WN,538,WN,N7723E,538,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",1800,1807.0,7.0,38.0,1845.0,1951.0,6.0,1915,1957.0,42.0,0,,0,N,75,110.0,66.0,1,328,0.0,0.0,40.0,0.0,2.0,,,,
2019-08-17,NK,NK,NK,332,NK,N604NK,332,10397,ATL,"Atlanta, GA",10158,ACY,"Atlantic City, NJ",1520,1524.0,4.0,10.0,1534.0,1709.0,7.0,1718,1716.0,-2.0,0,,0,N,118,112.0,95.0,1,679,,,,,,,,,
2018-07-15,DL,DL,DL,1397,DL,N546US,1397,13487,MSP,"Minneapolis, MN",14747,SEA,"Seattle, WA",850,902.0,12.0,31.0,933.0,1059.0,19.0,1043,1118.0,35.0,0,,0,N,233,256.0,206.0,1,1399,12.0,0.0,23.0,0.0,0.0,,,,
2019-11-29,WN,WN,WN,441,WN,N8321D,441,12758,KOA,"Kona, HI",12173,HNL,"Honolulu, HI",700,702.0,2.0,8.0,710.0,739.0,3.0,750,742.0,-8.0,0,,0,N,50,40.0,29.0,1,163,,,,,,,,,
2018-05-28,F9,F9,F9,617,F9,N230FR,617,14843,SJU,"San Juan, PR",13303,MIA,"Miami, FL",500,459.0,-1.0,11.0,510.0,732.0,7.0,800,739.0,-21.0,0,,0,N,180,160.0,142.0,1,1045,,,,,,,,,
2019-10-30,UA,UA,UA,1660,UA,N429UA,1660,13230,MDT,"Harrisburg, PA",13930,ORD,"Chicago, IL",730,730.0,0.0,31.0,801.0,853.0,15.0,837,908.0,31.0,0,,0,N,127,158.0,112.0,1,594,0.0,0.0,31.0,0.0,0.0,,,,
2018-06-23,DL,DL,DL,1389,DL,N951DL,1389,10994,CHS,"Charleston, SC",10397,ATL,"Atlanta, GA",1424,1454.0,30.0,34.0,1528.0,1616.0,5.0,1543,1621.0,38.0,0,,0,N,79,87.0,48.0,1,259,14.0,0.0,8.0,0.0,16.0,,,,
2019-10-11,DL,DL,DL,2064,DL,N327NW,2064,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1545,1628.0,43.0,33.0,1701.0,1923.0,13.0,1847,1936.0,49.0,0,,0,N,182,188.0,142.0,1,1076,20.0,0.0,6.0,0.0,23.0,,,,
2018-07-10,DL,DL,DL,2710,DL,N910AT,2710,13360,MLB,"Melbourne, FL",10397,ATL,"Atlanta, GA",1759,1751.0,-8.0,20.0,1811.0,1915.0,5.0,1947,1920.0,-27.0,0,,0,N,108,89.0,64.0,1,442,,,,,,,,,
2019-07-21,AA,AA,AA,1966,AA,N178US,1966,11298,DFW,"Dallas/Fort Worth, TX",14107,PHX,"Phoenix, AZ",1830,1840.0,10.0,12.0,1852.0,1848.0,6.0,1900,1854.0,-6.0,0,,0,N,150,134.0,116.0,1,868,,,,,,,,,
2018-10-12,WN,WN,WN,2225,WN,N428WN,2225,13232,MDW,"Chicago, IL",11259,DAL,"Dallas, TX",1130,,,,,,,1340,,,1,A,0,N,130,,,1,793,,,,,,,,,
2019-07-28,AA,AA,AA,1791,AA,N819NN,1791,11057,CLT,"Charlotte, NC",15016,STL,"St. Louis, MO",1643,1657.0,14.0,21.0,1718.0,1738.0,9.0,1746,1747.0,1.0,0,,0,N,123,110.0,80.0,1,575,,,,,,,,,
2018-06-11,DL,DL,DL,2127,DL,N856DN,2127,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",545,540.0,-5.0,13.0,553.0,712.0,4.0,729,716.0,-13.0,0,,0,N,104,96.0,79.0,1,581,,,,,,,,,
2019-08-02,DL,DL_CODESHARE,DL,3423,9E,N604LR,3423,13487,MSP,"Minneapolis, MN",11423,DSM,"Des Moines, IA",1740,1742.0,2.0,19.0,1801.0,1838.0,3.0,1856,1841.0,-15.0,0,,0,N,76,59.0,37.0,1,232,,,,,,,,,
2018-08-16,F9,F9,F9,1713,F9,N708FR,1713,14492,RDU,"Raleigh/Durham, NC",13204,MCO,"Orlando, FL",1724,1724.0,0.0,15.0,1739.0,1855.0,7.0,1904,1902.0,-2.0,0,,0,N,100,98.0,76.0,1,534,,,,,,,,,
2019-05-04,WN,WN,WN,3073,WN,N254WN,3073,11259,DAL,"Dallas, TX",11481,ECP,"Panama City, FL",1405,1401.0,-4.0,20.0,1421.0,1554.0,2.0,1555,1556.0,1.0,0,,0,N,110,115.0,93.0,1,674,,,,,,,,,
2019-04-19,AS,AS,AS,746,AS,N479AS,746,14747,SEA,"Seattle, WA",10397,ATL,"Atlanta, GA",625,613.0,-12.0,15.0,628.0,1356.0,15.0,1415,1411.0,-4.0,0,,0,N,290,298.0,268.0,1,2182,,,,,,,,,
2018-09-18,AA,AA,AA,1861,AA,N823AW,1861,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",625,615.0,-10.0,12.0,627.0,619.0,11.0,649,630.0,-19.0,0,,0,N,144,135.0,112.0,1,872,,,,,,,,,
2019-11-08,AA,AA,AA,2798,AA,N939AN,2798,13930,ORD,"Chicago, IL",14771,SFO,"San Francisco, CA",1645,1640.0,-5.0,15.0,1655.0,1852.0,6.0,1935,1858.0,-37.0,0,,0,N,290,258.0,237.0,1,1846,,,,,,,,,
2018-04-13,WN,WN,WN,5791,WN,N945WN,5791,12889,LAS,"Las Vegas, NV",13891,ONT,"Ontario, CA",1715,1756.0,41.0,8.0,1804.0,1842.0,2.0,1810,1844.0,34.0,0,,0,N,55,48.0,38.0,1,197,11.0,0.0,0.0,0.0,23.0,,,,
2018-08-27,B6,B6,B6,1715,B6,N923JB,1715,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",2145,2145.0,0.0,33.0,2218.0,38.0,13.0,115,51.0,-24.0,0,,0,N,390,366.0,320.0,1,2586,,,,,,,,,
2018-05-07,WN,WN,WN,674,WN,N570WN,674,15304,TPA,"Tampa, FL",14683,SAT,"San Antonio, TX",1735,1738.0,3.0,9.0,1747.0,1910.0,3.0,1920,1913.0,-7.0,0,,0,N,165,155.0,143.0,1,972,,,,,,,,,
2018-07-31,WN,WN,WN,483,WN,N418WN,483,14679,SAN,"San Diego, CA",14107,PHX,"Phoenix, AZ",1910,1932.0,22.0,15.0,1947.0,2039.0,5.0,2025,2044.0,19.0,0,,0,N,75,72.0,52.0,1,304,19.0,0.0,0.0,0.0,0.0,,,,
2019-09-12,WN,WN,WN,653,WN,N488WN,653,10821,BWI,"Baltimore, MD",10693,BNA,"Nashville, TN",1315,1321.0,6.0,9.0,1330.0,1352.0,5.0,1410,1357.0,-13.0,0,,0,N,115,96.0,82.0,1,587,,,,,,,,,
2018-04-10,WN,WN,WN,652,WN,N961WN,652,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",2100,2056.0,-4.0,7.0,2103.0,2056.0,15.0,2110,2111.0,1.0,0,,0,N,70,75.0,53.0,1,328,,,,,,,,,
2018-10-28,DL,DL,DL,2144,DL,N670DN,2144,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",2105,2104.0,-1.0,11.0,2115.0,2214.0,11.0,2232,2225.0,-7.0,0,,0,N,87,81.0,59.0,1,404,,,,,,,,,
2018-03-27,DL,DL_CODESHARE,DL,4292,OO,N944SW,4292,12003,GTF,"Great Falls, MT",14869,SLC,"Salt Lake City, UT",1138,1155.0,17.0,10.0,1205.0,1312.0,5.0,1313,1317.0,4.0,0,,0,N,95,82.0,67.0,1,463,,,,,,,,,
2018-03-25,AA,AA_CODESHARE,AA,2872,EV,N613QX,2872,11778,FSM,"Fort Smith, AR",11298,DFW,"Dallas/Fort Worth, TX",1033,1025.0,-8.0,10.0,1035.0,1122.0,10.0,1139,1132.0,-7.0,0,,0,N,66,67.0,47.0,1,227,,,,,,,,,
2018-06-02,AA,AA,AA,285,AA,N133AN,285,12892,LAX,"Los Angeles, CA",12982,LIH,"Lihue, HI",1730,1724.0,-6.0,17.0,1741.0,2002.0,5.0,2031,2007.0,-24.0,0,,0,N,361,343.0,321.0,1,2615,,,,,,,,,
2019-06-16,WN,WN,WN,5414,WN,N955WN,5414,13851,OKC,"Oklahoma City, OK",10693,BNA,"Nashville, TN",1850,1951.0,61.0,11.0,2002.0,2123.0,8.0,2035,2131.0,56.0,0,,0,N,105,100.0,81.0,1,616,4.0,0.0,0.0,0.0,52.0,,,,
2019-06-06,UA,UA_CODESHARE,UA,6277,YV,N89313,6277,13931,ORF,"Norfolk, VA",12266,IAH,"Houston, TX",830,830.0,0.0,16.0,846.0,1046.0,6.0,1039,1052.0,13.0,0,,0,N,189,202.0,180.0,1,1201,,,,,,,,,
2019-07-25,B6,B6,B6,2115,B6,N339JB,2115,11278,DCA,"Washington, DC",12451,JAX,"Jacksonville, FL",1356,1344.0,-12.0,22.0,1406.0,1541.0,4.0,1556,1545.0,-11.0,0,,0,N,120,121.0,95.0,1,634,,,,,,,,,
2019-10-25,DL,DL,DL,2348,DL,N978AT,2348,13487,MSP,"Minneapolis, MN",14457,RAP,"Rapid City, SD",2245,2309.0,24.0,11.0,2320.0,2335.0,4.0,2324,2339.0,15.0,0,,0,N,99,90.0,75.0,1,489,0.0,0.0,0.0,0.0,15.0,,,,
2019-01-17,WN,WN,WN,2140,WN,N8605E,2140,11292,DEN,"Denver, CO",14122,PIT,"Pittsburgh, PA",1655,1650.0,-5.0,11.0,1701.0,2121.0,5.0,2145,2126.0,-19.0,0,,0,N,170,156.0,140.0,1,1290,,,,,,,,,
2018-12-19,AA,AA_CODESHARE,AA,2958,OO,N726SK,2958,11695,FLG,"Flagstaff, AZ",14107,PHX,"Phoenix, AZ",1925,1950.0,25.0,9.0,1959.0,2027.0,7.0,2025,2034.0,9.0,0,,0,N,60,44.0,28.0,1,119,,,,,,,,,
2018-02-22,WN,WN,WN,12,WN,N8638A,12,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",900,945.0,45.0,25.0,1010.0,1100.0,8.0,1015,1108.0,53.0,0,,0,N,75,83.0,50.0,1,239,0.0,0.0,53.0,0.0,0.0,,,,
2019-11-05,DL,DL_CODESHARE,DL,6056,YX,N216JQ,6056,12953,LGA,"New York, NY",10721,BOS,"Boston, MA",1600,1555.0,-5.0,19.0,1614.0,1659.0,12.0,1725,1711.0,-14.0,0,,0,N,85,76.0,45.0,1,184,,,,,,,,,
2018-12-26,AA,AA_CODESHARE,AA,4383,YX,N107HQ,4383,14100,PHL,"Philadelphia, PA",11423,DSM,"Des Moines, IA",1044,1038.0,-6.0,21.0,1059.0,1256.0,4.0,1254,1300.0,6.0,0,,0,N,190,202.0,177.0,1,972,,,,,,,,,
2019-07-27,WN,WN,WN,3385,WN,N761RR,3385,10800,BUR,"Burbank, CA",14831,SJC,"San Jose, CA",1320,1321.0,1.0,11.0,1332.0,1418.0,3.0,1425,1421.0,-4.0,0,,0,N,65,60.0,46.0,1,296,,,,,,,,,
2019-09-02,UA,UA_CODESHARE,UA,4882,C5,,4882,10581,BGR,"Bangor, ME",11618,EWR,"Newark, NJ",1855,,,,,,,2056,,,1,C,0,N,121,,,1,393,,,,,,,,,
2018-09-26,WN,WN,WN,1854,WN,N956WN,1854,12451,JAX,"Jacksonville, FL",10693,BNA,"Nashville, TN",2040,2030.0,-10.0,4.0,2034.0,2042.0,4.0,2105,2046.0,-19.0,0,,0,N,85,76.0,68.0,1,483,,,,,,,,,
2019-12-22,DL,DL,DL,2648,DL,N686DA,2648,10721,BOS,"Boston, MA",10397,ATL,"Atlanta, GA",800,810.0,10.0,30.0,840.0,1112.0,13.0,1103,1125.0,22.0,0,,0,N,183,195.0,152.0,1,946,10.0,0.0,12.0,0.0,0.0,,,,
2018-07-28,UA,UA_CODESHARE,UA,6047,YV,N87303,6047,11298,DFW,"Dallas/Fort Worth, TX",12266,IAH,"Houston, TX",1549,1545.0,-4.0,15.0,1600.0,1642.0,3.0,1703,1645.0,-18.0,0,,0,N,74,60.0,42.0,1,224,,,,,,,,,
2019-10-04,DL,DL,DL,805,DL,N912DL,805,13930,ORD,"Chicago, IL",10397,ATL,"Atlanta, GA",1908,1905.0,-3.0,20.0,1925.0,2151.0,10.0,2208,2201.0,-7.0,0,,0,N,120,116.0,86.0,1,606,,,,,,,,,
2018-11-16,AA,AA,AA,370,AA,N861NN,370,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",730,730.0,0.0,26.0,756.0,852.0,20.0,916,912.0,-4.0,0,,0,N,166,162.0,116.0,1,733,,,,,,,,,
2018-08-31,UA,UA,UA,1448,UA,N37465,1448,12264,IAD,"Washington, DC",12892,LAX,"Los Angeles, CA",2203,2339.0,96.0,19.0,2358.0,154.0,9.0,25,203.0,98.0,0,,0,N,322,324.0,296.0,1,2288,0.0,96.0,2.0,0.0,0.0,,,,
2019-03-11,AA,AA_CODESHARE,AA,5741,YV,N922FJ,5741,11298,DFW,"Dallas/Fort Worth, TX",10279,AMA,"Amarillo, TX",1839,1833.0,-6.0,12.0,1845.0,1949.0,3.0,1955,1952.0,-3.0,0,,0,N,76,79.0,64.0,1,312,,,,,,,,,
2018-04-25,HA,HA,HA,188,HA,N479HA,188,12173,HNL,"Honolulu, HI",12758,KOA,"Kona, HI",1215,1209.0,-6.0,17.0,1226.0,1254.0,6.0,1302,1300.0,-2.0,0,,0,N,47,51.0,28.0,1,163,,,,,,,,,
2018-10-24,AA,AA_CODESHARE,AA,5398,OH,N513AE,5398,11267,DAY,"Dayton, OH",14100,PHL,"Philadelphia, PA",1524,1516.0,-8.0,9.0,1525.0,1642.0,6.0,1659,1648.0,-11.0,0,,0,N,95,92.0,77.0,1,477,,,,,,,,,
2019-07-30,UA,UA_CODESHARE,UA,3517,YX,N741YX,3517,11618,EWR,"Newark, NJ",13342,MKE,"Milwaukee, WI",1755,2320.0,325.0,35.0,2355.0,39.0,5.0,1930,44.0,314.0,0,,0,N,155,144.0,104.0,1,725,74.0,0.0,0.0,0.0,240.0,,,,
2019-09-06,AA,AA,AA,2077,AA,N653AW,2077,14122,PIT,"Pittsburgh, PA",11057,CLT,"Charlotte, NC",1210,1204.0,-6.0,11.0,1215.0,1317.0,21.0,1341,1338.0,-3.0,0,,0,N,91,94.0,62.0,1,366,,,,,,,,,
2019-04-24,AA,AA,AA,322,AA,N335PH,322,13303,MIA,"Miami, FL",11618,EWR,"Newark, NJ",2030,2030.0,0.0,17.0,2047.0,2315.0,15.0,2332,2330.0,-2.0,0,,0,N,182,180.0,148.0,1,1085,,,,,,,,,
2019-06-16,DL,DL,DL,1338,DL,N933AT,1338,13487,MSP,"Minneapolis, MN",13342,MKE,"Milwaukee, WI",1335,1401.0,26.0,10.0,1411.0,1459.0,3.0,1447,1502.0,15.0,0,,0,N,72,61.0,48.0,1,297,15.0,0.0,0.0,0.0,0.0,,,,
2019-04-17,WN,WN,WN,669,WN,N294WN,669,10800,BUR,"Burbank, CA",13796,OAK,"Oakland, CA",1445,1459.0,14.0,11.0,1510.0,1601.0,4.0,1605,1605.0,0.0,0,,0,N,80,66.0,51.0,1,325,,,,,,,,,
2019-08-11,AA,AA_CODESHARE,AA,5164,OH,N502AE,5164,11278,DCA,"Washington, DC",10994,CHS,"Charleston, SC",2000,1959.0,-1.0,23.0,2022.0,2133.0,4.0,2139,2137.0,-2.0,0,,0,N,99,98.0,71.0,1,444,,,,,,,,,
2019-07-20,AA,AA,AA,2205,AA,N122NN,2205,12892,LAX,"Los Angeles, CA",12173,HNL,"Honolulu, HI",1955,2136.0,101.0,15.0,2151.0,4.0,7.0,2240,11.0,91.0,0,,0,N,345,335.0,313.0,1,2556,0.0,0.0,0.0,0.0,91.0,,,,
2018-09-22,DL,DL_CODESHARE,DL,3772,OO,N689CA,3772,12266,IAH,"Houston, TX",14869,SLC,"Salt Lake City, UT",1400,1349.0,-11.0,21.0,1410.0,1600.0,6.0,1612,1606.0,-6.0,0,,0,N,192,197.0,170.0,1,1195,,,,,,,,,
2018-11-15,G4,G4,G4,413,G4,219NV,413,14112,PIE,"St. Petersburg, FL",15412,TYS,"Knoxville, TN",924,921.0,-3.0,10.0,931.0,1039.0,7.0,1105,1046.0,-19.0,0,,0,N,101,85.0,68.0,1,550,,,,,,,,,
2018-12-11,DL,DL_CODESHARE,DL,5240,9E,N924XJ,5240,13487,MSP,"Minneapolis, MN",12266,IAH,"Houston, TX",1149,1143.0,-6.0,19.0,1202.0,1417.0,8.0,1511,1425.0,-46.0,0,,0,N,202,162.0,135.0,1,1034,,,,,,,,,
2019-12-09,WN,WN,WN,140,WN,N788SA,140,13495,MSY,"New Orleans, LA",11259,DAL,"Dallas, TX",1300,1311.0,11.0,9.0,1320.0,1427.0,6.0,1425,1433.0,8.0,0,,0,N,85,82.0,67.0,1,436,,,,,,,,,
2019-10-06,UA,UA_CODESHARE,UA,5793,OO,N909EV,5793,14679,SAN,"San Diego, CA",12892,LAX,"Los Angeles, CA",835,831.0,-4.0,20.0,851.0,915.0,23.0,939,938.0,-1.0,0,,0,N,64,67.0,24.0,1,109,,,,,,,,,
2018-09-22,AA,AA,AA,2254,AA,N990AU,2254,11298,DFW,"Dallas/Fort Worth, TX",12892,LAX,"Los Angeles, CA",2115,2120.0,5.0,17.0,2137.0,2223.0,5.0,2231,2228.0,-3.0,0,,0,N,196,188.0,166.0,1,1235,,,,,,,,,
2019-05-28,F9,F9,F9,1190,F9,N326FR,1190,13204,MCO,"Orlando, FL",14492,RDU,"Raleigh/Durham, NC",735,723.0,-12.0,10.0,733.0,857.0,6.0,920,903.0,-17.0,0,,0,N,105,100.0,84.0,1,534,,,,,,,,,
2019-05-31,DL,DL,DL,1784,DL,N332NW,1784,13487,MSP,"Minneapolis, MN",12953,LGA,"New York, NY",1255,1258.0,3.0,31.0,1329.0,1638.0,20.0,1641,1658.0,17.0,0,,0,N,166,180.0,129.0,1,1020,0.0,0.0,17.0,0.0,0.0,,,,
2019-10-02,HA,HA,HA,324,HA,N485HA,324,12982,LIH,"Lihue, HI",12173,HNL,"Honolulu, HI",1543,1535.0,-8.0,7.0,1542.0,1604.0,6.0,1620,1610.0,-10.0,0,,0,N,37,35.0,22.0,1,102,,,,,,,,,
2019-07-02,WN,WN,WN,2378,WN,N952WN,2378,12892,LAX,"Los Angeles, CA",11259,DAL,"Dallas, TX",1830,1832.0,2.0,10.0,1842.0,2326.0,4.0,2330,2330.0,0.0,0,,0,N,180,178.0,164.0,1,1246,,,,,,,,,
2019-11-28,WN,WN,WN,1489,WN,N229WN,1489,13891,ONT,"Ontario, CA",14831,SJC,"San Jose, CA",1400,1358.0,-2.0,10.0,1408.0,1459.0,4.0,1515,1503.0,-12.0,0,,0,N,75,65.0,51.0,1,333,,,,,,,,,
